
t # 501
v 0 6
v 1 3
v 2 3
v 3 2
v 4 5
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 2
v 11 2
v 12 2
v 13 2
v 14 2
v 15 2
v 16 2
e 0 1 3
e 0 2 3
e 0 3 2
e 0 4 2
e 3 5 5
e 3 6 5
e 4 7 2
e 4 8 2
e 5 9 5
e 6 10 5
e 7 11 2
e 8 12 2
e 9 13 5
e 10 13 5
e 11 14 2
e 12 15 2
e 13 16 2
e 14 15 2

t # 502
v 0 2
v 1 5
v 2 5
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 2
v 11 2
v 12 5
v 13 2
v 14 3
v 15 2
v 16 2
v 17 2
v 18 2
v 19 2
v 20 2
v 21 2
v 22 5
v 23 3
v 24 2
v 25 2
v 26 2
v 27 2
v 28 2
v 29 2
v 30 2
v 31 2
v 32 5
v 33 5
v 34 2
v 35 2
e 0 1 3
e 0 2 2
e 0 3 2
e 1 4 2
e 2 5 2
e 3 6 5
e 3 7 5
e 6 8 2
e 6 9 5
e 7 10 5
e 9 11 5
e 10 11 5
e 11 12 2
e 12 13 2
e 13 14 3
e 13 15 2
e 15 16 5
e 15 17 5
e 16 18 5
e 17 19 5
e 18 20 5
e 19 20 5
e 20 21 2
e 21 22 2
e 21 23 3
e 22 24 2
e 24 25 5
e 24 26 5
e 25 27 5
e 26 28 5
e 27 29 2
e 27 30 5
e 28 30 5
e 30 31 2
e 31 32 3
e 31 33 2
e 32 34 2
e 33 35 2

t # 503
v 0 2
v 1 2
v 2 5
v 3 2
v 4 5
v 5 3
v 6 2
v 7 2
v 8 2
v 9 2
v 10 2
v 11 2
v 12 2
v 13 3
v 14 2
e 0 1 2
e 0 2 2
e 0 3 2
e 1 4 2
e 1 5 3
e 2 6 2
e 2 7 2
e 3 8 5
e 3 9 5
e 8 10 5
e 9 11 5
e 10 12 5
e 11 12 5
e 12 13 2
e 13 14 2

t # 504
v 0 2
v 1 2
v 2 2
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 2
v 11 2
v 12 2
v 13 2
v 14 2
v 15 2
v 16 2
v 17 2
v 18 2
v 19 2
v 20 2
v 21 2
v 22 3
v 23 2
v 24 2
v 25 2
v 26 2
v 27 5
v 28 2
v 29 2
v 30 3
e 0 1 2
e 1 2 2
e 1 3 2
e 1 4 2
e 2 5 2
e 2 6 2
e 3 7 2
e 3 8 2
e 4 9 2
e 5 10 2
e 5 11 2
e 6 8 2
e 7 12 2
e 7 13 2
e 9 10 2
e 10 14 2
e 11 15 2
e 12 16 2
e 14 17 2
e 14 18 2
e 14 19 2
e 15 19 2
e 16 20 2
e 17 21 2
e 19 22 3
e 20 23 2
e 21 24 2
e 23 25 2
e 23 26 2
e 24 27 2
e 27 28 2
e 28 29 2
e 29 30 2

t # 505
v 0 2
v 1 2
v 2 2
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 5
v 11 6
v 12 2
v 13 2
v 14 2
v 15 2
v 16 2
v 17 2
v 18 2
v 19 2
v 20 2
v 21 2
v 22 2
v 23 2
v 24 2
v 25 2
v 26 2
v 27 2
v 28 2
v 29 2
v 30 2
v 31 2
v 32 2
v 33 2
e 0 1 2
e 1 2 2
e 1 3 2
e 1 4 2
e 2 5 2
e 3 6 2
e 3 7 2
e 4 8 2
e 4 9 2
e 5 10 2
e 5 11 2
e 5 6 2
e 7 12 2
e 8 13 2
e 8 12 2
e 9 14 2
e 10 15 2
e 11 16 2
e 13 17 2
e 13 18 2
e 14 17 2
e 15 19 5
e 15 16 5
e 16 20 5
e 17 21 2
e 17 22 2
e 18 23 2
e 19 24 5
e 20 25 5
e 22 26 2
e 22 23 2
e 24 25 5
e 26 27 2
e 26 28 2
e 27 29 2
e 29 30 2
e 30 31 2
e 31 32 2
e 31 33 2

t # 506
v 0 2
v 1 3
v 2 5
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 2
v 11 2
v 12 2
v 13 2
v 14 2
v 15 2
v 16 2
v 17 2
v 18 2
v 19 2
v 20 2
v 21 2
v 22 2
v 23 3
v 24 3
v 25 2
v 26 3
v 27 3
v 28 2
v 29 2
v 30 3
v 31 2
v 32 2
e 0 1 3
e 0 2 2
e 0 3 2
e 2 4 2
e 2 5 2
e 3 6 5
e 3 7 5
e 4 8 2
e 4 9 2
e 5 10 2
e 6 11 5
e 7 12 5
e 8 13 5
e 8 14 5
e 9 15 5
e 9 16 5
e 10 13 2
e 11 17 5
e 12 17 5
e 13 18 5
e 14 19 5
e 15 20 5
e 16 21 5
e 18 22 5
e 19 23 2
e 19 22 5
e 20 24 2
e 20 25 5
e 21 26 2
e 21 25 5
e 22 27 2
e 23 28 2
e 24 29 2
e 25 30 2
e 26 31 2
e 27 28 2
e 30 32 2

t # 507
v 0 2
v 1 2
v 2 2
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 3
v 9 2
v 10 3
v 11 3
v 12 2
v 13 3
e 0 1 2
e 1 2 2
e 1 3 2
e 1 4 2
e 2 5 2
e 2 6 2
e 2 7 2
e 3 8 2
e 3 9 2
e 4 10 3
e 4 11 2
e 6 12 2
e 6 8 2
e 7 13 3
e 7 11 2
e 9 12 2

t # 508
v 0 3
v 1 2
v 2 2
v 3 2
v 4 3
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 2
v 11 3
v 12 2
v 13 2
v 14 5
v 15 2
v 16 2
v 17 2
v 18 2
v 19 2
v 20 2
e 0 1 2
e 0 2 2
e 1 3 2
e 1 4 3
e 2 5 2
e 2 6 2
e 3 7 2
e 3 8 2
e 5 9 2
e 6 10 2
e 7 11 2
e 8 12 5
e 8 13 5
e 9 14 2
e 9 15 2
e 10 16 2
e 10 14 2
e 12 17 5
e 13 18 5
e 14 19 2
e 15 16 2
e 17 20 5
e 18 20 5

t # 509
v 0 2
v 1 5
v 2 5
v 3 6
v 4 5
v 5 2
v 6 2
v 7 2
v 8 5
v 9 6
v 10 2
v 11 2
v 12 2
v 13 2
e 0 1 2
e 0 2 2
e 0 3 3
e 1 4 2
e 2 5 2
e 4 6 2
e 5 7 2
e 6 8 2
e 6 9 3
e 7 10 3
e 8 11 2
e 11 12 2
e 12 13 3

t # 510
v 0 2
v 1 2
v 2 5
v 3 2
v 4 2
v 5 2
v 6 5
v 7 2
v 8 2
v 9 2
v 10 2
v 11 2
v 12 2
v 13 6
v 14 2
v 15 2
v 16 2
v 17 2
v 18 2
v 19 2
v 20 2
v 21 2
v 22 2
v 23 5
v 24 23
v 25 23
v 26 23
v 27 2
v 28 2
v 29 3
e 0 1 2
e 0 2 2
e 1 3 2
e 2 4 2
e 2 5 2
e 3 6 2
e 4 7 5
e 4 8 5
e 5 9 5
e 5 10 5
e 6 11 2
e 6 12 2
e 7 13 2
e 7 14 5
e 8 15 5
e 9 16 5
e 9 13 2
e 10 17 5
e 11 18 2
e 12 19 2
e 14 20 5
e 15 21 2
e 15 20 5
e 16 22 5
e 17 22 5
e 18 23 2
e 19 23 2
e 21 24 2
e 21 25 2
e 21 26 2
e 23 27 2
e 27 28 2
e 28 29 2

t # 511
v 0 5
v 1 2
v 2 2
v 3 2
v 4 5
v 5 5
v 6 3
v 7 5
v 8 2
v 9 2
v 10 3
e 0 1 2
e 1 2 5
e 1 3 5
e 2 4 2
e 2 5 5
e 3 6 3
e 3 7 5
e 5 8 2
e 5 9 5
e 7 9 5
e 9 10 3

t # 512
v 0 6
v 1 3
v 2 3
v 3 3
v 4 2
v 5 2
v 6 2
v 7 2
v 8 3
v 9 2
v 10 2
v 11 2
v 12 2
v 13 2
v 14 2
v 15 6
v 16 3
v 17 3
v 18 3
v 19 3
e 0 1 3
e 0 2 3
e 0 3 2
e 0 4 2
e 4 5 5
e 4 6 5
e 5 7 5
e 6 8 2
e 6 9 5
e 7 10 5
e 7 11 5
e 9 10 5
e 10 12 5
e 11 13 5
e 12 14 5
e 13 15 2
e 13 14 5
e 14 16 2
e 15 17 3
e 15 18 3
e 15 19 2

t # 513
v 0 5
v 1 2
v 2 2
v 3 2
v 4 5
v 5 2
v 6 2
v 7 5
v 8 2
v 9 2
v 10 2
v 11 2
v 12 3
v 13 5
v 14 5
v 15 3
v 16 8
v 17 2
v 18 8
e 0 1 2
e 0 2 2
e 1 3 5
e 1 4 5
e 2 5 5
e 2 6 5
e 3 7 2
e 3 8 5
e 4 9 5
e 5 10 5
e 6 11 5
e 7 12 3
e 8 13 2
e 8 14 5
e 9 15 2
e 9 14 5
e 10 16 2
e 10 17 5
e 11 17 5
e 17 18 2

t # 514
v 0 2
v 1 2
v 2 2
v 3 3
v 4 2
v 5 3
v 6 3
v 7 3
v 8 3
v 9 3
e 0 1 2
e 0 2 2
e 0 3 2
e 1 4 2
e 1 5 2
e 2 6 3
e 2 7 2
e 4 8 3
e 4 9 2

t # 515
v 0 5
v 1 2
v 2 2
v 3 3
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 2
v 11 3
v 12 2
v 13 2
v 14 2
v 15 2
v 16 2
v 17 2
v 18 5
v 19 5
v 20 5
v 21 3
v 22 2
v 23 2
v 24 2
v 25 2
v 26 2
v 27 2
v 28 2
v 29 2
v 30 2
v 31 5
v 32 5
v 33 2
v 34 2
e 0 1 2
e 0 2 2
e 1 3 3
e 1 4 2
e 2 5 5
e 2 6 5
e 4 7 5
e 4 8 5
e 5 9 5
e 6 10 5
e 7 11 2
e 7 12 5
e 8 13 5
e 9 14 5
e 10 14 5
e 12 15 5
e 13 15 5
e 14 16 2
e 15 17 2
e 16 18 3
e 16 19 2
e 17 20 2
e 17 21 3
e 18 22 2
e 19 23 2
e 20 24 2
e 22 23 2
e 24 25 5
e 24 26 5
e 25 27 5
e 26 28 5
e 27 29 5
e 28 29 5
e 29 30 2
e 30 31 3
e 30 32 2
e 31 33 2
e 32 34 2
e 33 34 2

t # 516
v 0 2
v 1 2
v 2 2
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 5
v 11 2
v 12 2
v 13 2
v 14 2
v 15 2
v 16 2
v 17 2
v 18 2
v 19 2
v 20 2
v 21 2
v 22 3
v 23 2
v 24 2
v 25 5
v 26 2
v 27 2
v 28 2
v 29 2
e 0 1 3
e 0 2 2
e 0 3 2
e 1 4 2
e 1 5 2
e 2 6 5
e 2 7 5
e 3 8 5
e 3 9 5
e 4 10 4
e 5 11 5
e 5 12 5
e 6 13 5
e 7 14 5
e 8 15 5
e 9 16 5
e 11 17 5
e 12 18 5
e 13 19 5
e 14 19 5
e 15 20 5
e 16 20 5
e 17 21 5
e 18 21 5
e 21 22 2
e 22 23 2
e 23 24 2
e 24 25 2
e 25 26 2
e 25 27 2
e 26 28 2
e 27 29 2

t # 517
v 0 2
v 1 2
v 2 2
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 2
v 11 3
v 12 2
v 13 2
v 14 2
v 15 2
v 16 2
v 17 2
v 18 2
v 19 2
v 20 3
v 21 2
v 22 2
v 23 2
v 24 3
e 0 1 2
e 1 2 2
e 1 3 2
e 1 4 2
e 2 5 2
e 2 6 2
e 2 7 2
e 3 8 2
e 3 9 2
e 4 10 2
e 5 6 2
e 5 10 2
e 7 11 2
e 7 12 2
e 8 13 2
e 8 12 2
e 9 14 2
e 13 15 2
e 13 16 2
e 14 15 2
e 15 17 2
e 15 18 2
e 16 19 2
e 18 20 2
e 18 21 2
e 18 19 2
e 20 22 2
e 21 23 3
e 22 24 3
e 22 23 2

t # 518
v 0 7
v 1 3
v 2 3
v 3 3
v 4 2
v 5 2
v 6 2
v 7 2
v 8 5
v 9 2
v 10 2
v 11 2
v 12 2
e 0 1 2
e 0 2 2
e 0 3 3
e 0 4 2
e 1 5 2
e 2 6 2
e 4 7 5
e 4 8 5
e 5 9 2
e 6 10 2
e 7 11 5
e 8 12 5
e 11 12 5

t # 519
v 0 2
v 1 2
v 2 2
v 3 5
v 4 2
v 5 5
v 6 2
v 7 3
v 8 2
v 9 2
v 10 2
v 11 2
v 12 2
v 13 2
v 14 5
v 15 2
v 16 2
v 17 2
e 0 1 2
e 0 2 2
e 1 3 2
e 2 4 5
e 2 5 5
e 3 6 2
e 3 7 2
e 4 8 5
e 5 9 5
e 6 10 2
e 8 11 5
e 9 11 5
e 10 12 2
e 12 13 5
e 12 14 5
e 13 15 5
e 14 16 5
e 15 17 5
e 16 17 5

t # 522
v 0 3
v 1 2
v 2 5
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 2
e 0 1 3
e 1 2 2
e 1 3 2
e 2 4 2
e 3 5 2
e 4 6 2
e 4 7 2
e 4 5 2
e 6 8 2
e 7 9 2
e 8 10 2
e 9 10 2

t # 523
v 0 6
v 1 2
v 2 5
v 3 2
v 4 2
v 5 6
v 6 5
v 7 2
v 8 2
v 9 2
v 10 2
v 11 2
e 0 1 2
e 1 2 5
e 1 3 5
e 2 4 5
e 3 5 2
e 3 6 5
e 4 7 5
e 4 8 5
e 6 7 5
e 7 9 5
e 8 10 5
e 9 11 5
e 10 11 5

t # 524
v 0 2
v 1 5
v 2 2
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 5
v 11 2
v 12 2
v 13 2
e 0 1 4
e 0 2 2
e 2 3 2
e 2 4 2
e 2 5 2
e 3 6 2
e 4 7 2
e 5 8 5
e 5 9 5
e 6 10 2
e 7 10 2
e 8 11 5
e 9 12 5
e 11 13 5
e 12 13 5

t # 525
v 0 2
v 1 2
v 2 2
v 3 5
v 4 2
v 5 2
v 6 3
v 7 2
v 8 5
v 9 2
v 10 2
v 11 2
v 12 2
v 13 5
v 14 2
v 15 2
v 16 2
v 17 2
v 18 3
e 0 1 2
e 1 2 3
e 1 3 2
e 2 4 5
e 2 5 5
e 3 6 3
e 3 7 2
e 4 8 3
e 4 9 5
e 5 10 5
e 7 11 2
e 7 8 2
e 9 12 5
e 10 12 5
e 11 13 2
e 13 14 2
e 13 15 2
e 14 16 2
e 15 17 2
e 16 18 2
e 17 18 2

t # 526
v 0 2
v 1 2
v 2 2
v 3 5
v 4 2
v 5 2
v 6 3
v 7 2
v 8 5
v 9 2
v 10 2
v 11 2
v 12 2
v 13 6
v 14 3
v 15 2
v 16 2
v 17 2
v 18 2
v 19 2
v 20 2
e 0 1 2
e 1 2 3
e 1 3 2
e 2 4 5
e 2 5 5
e 3 6 3
e 3 7 2
e 4 8 3
e 4 9 5
e 5 10 5
e 7 11 2
e 7 8 2
e 9 12 5
e 10 12 5
e 11 13 2
e 13 14 3
e 13 15 2
e 15 16 5
e 15 17 5
e 16 18 5
e 17 19 5
e 18 20 5
e 19 20 5

t # 527
v 0 2
v 1 2
v 2 2
v 3 5
v 4 2
v 5 2
v 6 3
v 7 2
v 8 5
v 9 2
v 10 2
v 11 2
v 12 2
v 13 6
v 14 2
v 15 3
v 16 3
e 0 1 2
e 1 2 3
e 1 3 2
e 2 4 5
e 2 5 5
e 3 6 3
e 3 7 2
e 4 8 3
e 4 9 5
e 5 10 5
e 7 11 2
e 7 8 2
e 9 12 5
e 10 12 5
e 11 13 2
e 13 14 2
e 13 15 3
e 13 16 3

t # 528
v 0 2
v 1 2
v 2 2
v 3 5
v 4 2
v 5 2
v 6 3
v 7 2
v 8 5
v 9 2
v 10 2
v 11 2
v 12 2
v 13 11
v 14 8
e 0 1 2
e 1 2 3
e 1 3 2
e 2 4 5
e 2 5 5
e 3 6 3
e 3 7 2
e 4 8 3
e 4 9 5
e 5 10 5
e 7 11 2
e 7 8 2
e 9 12 5
e 10 13 2
e 10 12 5
e 11 14 2

t # 529
v 0 3
v 1 6
v 2 3
v 3 2
v 4 5
v 5 2
v 6 2
v 7 2
v 8 5
v 9 2
v 10 2
v 11 2
v 12 2
v 13 8
e 0 1 3
e 1 2 2
e 1 3 3
e 1 4 2
e 3 5 5
e 3 6 5
e 4 7 3
e 5 8 3
e 5 9 5
e 6 10 5
e 7 11 2
e 7 8 2
e 9 12 5
e 10 13 2
e 10 12 5

t # 532
v 0 2
v 1 5
v 2 2
v 3 2
v 4 2
v 5 5
v 6 3
v 7 5
v 8 5
v 9 2
v 10 2
v 11 2
v 12 2
v 13 3
v 14 5
v 15 5
v 16 2
v 17 2
v 18 2
v 19 2
v 20 2
v 21 2
v 22 11
v 23 2
e 0 1 2
e 1 2 5
e 1 3 5
e 2 4 5
e 2 5 5
e 3 6 3
e 3 7 5
e 4 8 5
e 4 9 5
e 5 10 5
e 7 11 2
e 7 9 5
e 8 12 2
e 8 10 5
e 9 13 3
e 10 14 2
e 14 15 2
e 15 16 3
e 16 17 2
e 17 18 5
e 17 19 5
e 18 20 5
e 19 21 5
e 20 22 2
e 20 23 5
e 21 23 5

t # 534
v 0 3
v 1 2
v 2 2
v 3 5
v 4 2
v 5 2
v 6 5
v 7 2
v 8 2
v 9 8
v 10 2
v 11 2
v 12 2
v 13 3
v 14 8
v 15 2
v 16 8
v 17 8
e 0 1 3
e 1 2 2
e 1 3 2
e 2 4 5
e 2 5 5
e 3 6 2
e 3 7 2
e 4 8 5
e 4 7 2
e 5 9 2
e 5 10 5
e 6 11 2
e 6 12 2
e 7 13 3
e 8 14 2
e 8 15 5
e 10 16 2
e 10 15 5
e 15 17 2

t # 535
v 0 2
v 1 6
v 2 2
v 3 3
v 4 3
v 5 3
v 6 3
v 7 2
v 8 2
e 0 1 2
e 0 2 2
e 0 3 2
e 1 4 3
e 1 5 3
e 1 6 2
e 2 7 2
e 2 8 2

t # 536
v 0 3
v 1 2
v 2 2
v 3 2
v 4 3
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 2
v 11 2
v 12 2
v 13 2
v 14 2
v 15 2
v 16 2
v 17 2
v 18 2
v 19 2
v 20 2
v 21 2
v 22 2
v 23 2
v 24 3
v 25 3
v 26 2
v 27 2
v 28 3
v 29 2
e 0 1 2
e 0 2 2
e 1 3 2
e 1 4 3
e 2 5 2
e 2 6 2
e 3 7 2
e 5 8 2
e 5 9 2
e 6 10 2
e 8 11 2
e 8 12 2
e 9 13 2
e 9 14 2
e 10 15 3
e 10 11 2
e 11 16 2
e 11 17 2
e 12 18 2
e 13 19 2
e 13 20 2
e 13 18 2
e 14 21 2
e 15 22 2
e 17 23 2
e 20 24 2
e 20 21 2
e 22 25 3
e 22 23 2
e 24 26 2
e 26 27 2
e 26 28 3
e 27 29 2

t # 537
v 0 2
v 1 2
v 2 2
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 2
v 11 2
v 12 2
v 13 5
v 14 2
v 15 2
v 16 3
v 17 2
v 18 2
v 19 2
v 20 3
v 21 2
e 0 1 3
e 0 2 2
e 1 3 2
e 2 4 5
e 2 5 5
e 3 6 5
e 3 7 5
e 4 8 5
e 4 9 5
e 5 10 5
e 6 11 5
e 7 12 5
e 8 13 5
e 8 14 5
e 9 15 5
e 10 13 5
e 11 16 2
e 11 17 5
e 12 17 5
e 14 18 5
e 15 18 5
e 16 19 2
e 17 20 2
e 20 21 2

t # 538
v 0 2
v 1 2
v 2 2
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 2
v 11 2
v 12 2
v 13 5
v 14 2
v 15 2
v 16 2
v 17 2
v 18 2
v 19 5
v 20 2
v 21 2
v 22 2
e 0 1 3
e 0 2 2
e 1 3 2
e 2 4 5
e 2 5 5
e 3 6 5
e 3 7 5
e 4 8 5
e 4 9 5
e 5 10 5
e 6 11 5
e 7 12 5
e 8 13 5
e 8 14 5
e 9 15 5
e 10 13 5
e 11 16 5
e 11 17 2
e 12 16 5
e 14 18 5
e 15 18 5
e 16 19 2
e 17 20 2
e 19 21 2
e 19 22 2
e 20 22 2

t # 539
v 0 2
v 1 2
v 2 2
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 2
v 10 2
v 11 2
v 12 2
v 13 5
v 14 2
v 15 2
v 16 3
v 17 2
v 18 2
v 19 2
v 20 3
v 21 2
v 22 2
v 23 2
e 0 1 3
e 0 2 2
e 1 3 2
e 2 4 5
e 2 5 5
e 3 6 5
e 3 7 5
e 4 8 5
e 4 9 5
e 5 10 5
e 6 11 5
e 7 12 5
e 8 13 5
e 8 14 5
e 9 15 5
e 10 13 5
e 11 16 2
e 11 17 5
e 12 17 5
e 14 18 5
e 15 18 5
e 16 19 2
e 17 20 2
e 19 21 2
e 20 22 2
e 22 23 2

t # 540
v 0 2
v 1 2
v 2 2
v 3 2
v 4 2
v 5 5
v 6 2
v 7 2
v 8 2
v 9 2
v 10 2
v 11 2
v 12 2
v 13 2
v 14 2
v 15 2
v 16 3
v 17 3
v 18 2
v 19 2
v 20 2
v 21 2
v 22 5
v 23 5
v 24 2
v 25 2
v 26 2
v 27 2
v 28 2
v 29 2
v 30 2
v 31 2
e 0 1 3
e 0 2 2
e 0 3 2
e 1 4 2
e 2 5 4
e 3 6 5
e 3 7 5
e 4 8 5
e 4 9 5
e 6 10 5
e 7 11 5
e 8 12 5
e 9 13 5
e 10 14 5
e 11 14 5
e 12 15 5
e 13 15 5
e 14 16 2
e 15 17 2
e 16 18 2
e 17 19 2
e 18 20 2
e 19 21 2
e 20 22 2
e 21 23 2
e 22 24 2
e 22 25 2
e 23 26 2
e 23 27 2
e 24 28 2
e 25 29 2
e 26 30 2
e 27 31 2

t # 541
v 0 2
v 1 2
v 2 2
v 3 2
v 4 2
v 5 2
v 6 2
v 7 5
v 8 2
v 9 2
v 10 2
v 11 2
v 12 2
v 13 2
v 14 2
v 15 2
v 16 2
v 17 2
v 18 2
v 19 2
v 20 3
v 21 2
v 22 2
v 23 5
v 24 2
v 25 2
v 26 2
v 27 2
e 0 1 3
e 0 2 2
e 1 3 2
e 1 4 2
e 2 5 5
e 2 6 5
e 3 7 4
e 4 8 5
e 4 9 5
e 5 10 5
e 5 11 5
e 6 12 5
e 8 13 5
e 9 14 5
e 10 15 5
e 10 16 5
e 11 17 5
e 12 15 5
e 13 18 5
e 14 18 5
e 16 19 5
e 17 19 5
e 18 20 2
e 20 21 2
e 21 22 2
e 22 23 2
e 23 24 2
e 23 25 2
e 24 26 2
e 25 27 2

t # 542
v 0 2
v 1 2
v 2 2
v 3 2
v 4 2
v 5 2
v 6 2
v 7 2
v 8 2
v 9 5
v 10 2
v 11 2
v 12 2
v 13 2
v 14 2
v 15 2
v 16 2
v 17 2
v 18 3
v 19 23
v 20 2
v 21 2
v 22 5
v 23 2
v 24 2
v 25 2
v 26 2
e 0 1 3
e 0 2 2
e 0 3 2
e 1 4 2
e 1 5 2
e 2 6 2
e 3 7 5
e 3 8 5
e 4 9 4
e 5 10 5
e 5 11 5
e 7 12 5
e 8 13 5
e 10 14 5
e 11 15 5
e 12 16 5
e 13 16 5
e 14 17 5
e 15 17 5
e 16 18 2
e 17 19 2
e 18 20 2
e 20 21 2
e 21 22 2
e 22 23 2
e 22 24 2
e 23 25 2
e 24 26 2

t # 543
v 0 2
v 1 2
v 2 2
v 3 2
v 4 2
v 5 2
v 6 2
v 7 5
v 8 2
v 9 2
v 10 3
v 11 2
v 12 2
v 13 2
v 14 2
v 15 2
v 16 2
v 17 2
v 18 2
v 19 3
v 20 5
v 21 2
v 22 2
v 23 2
v 24 2
v 25 2
v 26 2
v 27 5
v 28 2
v 29 2
v 30 2
v 31 2
e 0 1 3
e 0 2 2
e 1 3 2
e 1 4 2
e 2 5 5
e 2 6 5
e 3 7 4
e 4 8 5
e 4 9 5
e 5 10 2
e 5 11 5
e 6 12 5
e 8 13 5
e 9 14 5
e 10 15 2
e 11 16 5
e 12 16 5
e 13 17 5
e 14 17 5
e 15 18 2
e 17 19 2
e 18 20 2
e 19 21 2
e 20 22 2
e 20 23 2
e 21 24 2
e 22 25 2
e 23 26 2
e 24 27 2
e 27 28 2
e 27 29 2
e 28 30 2
e 29 31 2

t # 544
v 0 2
v 1 2
v 2 2
v 3 2
v 4 2
v 5 5
v 6 2
v 7 2
v 8 2
v 9 2
v 10 2
v 11 2
v 12 2
v 13 2
v 14 2
v 15 2
v 16 3
v 17 6
v 18 2
v 19 2
v 20 2
v 21 2
v 22 2
v 23 5
v 24 2
v 25 2
v 26 2
v 27 2
e 0 1 3
e 0 2 2
e 0 3 2
e 1 4 2
e 2 5 4
e 3 6 5
e 3 7 5
e 4 8 5
e 4 9 5
e 6 10 5
e 7 11 5
e 8 12 5
e 9 13 5
e 10 14 5
e 11 14 5
e 12 15 5
e 13 15 5
e 14 16 2
e 15 17 2
e 16 18 2
e 17 19 2
e 18 20 2
e 19 21 2
e 19 22 2
e 20 23 2
e 23 24 2
e 23 25 2
e 24 26 2
e 25 27 2

t # 545
v 0 6
v 1 2
v 2 5
v 3 5
v 4 2
v 5 2
v 6 2
v 7 5
v 8 5
v 9 2
v 10 3
e 0 1 3
e 1 2 5
e 1 3 5
e 2 4 5
e 3 5 5
e 4 6 5
e 4 5 5
e 5 7 5
e 6 8 5
e 7 9 5
e 8 9 5
e 9 10 2

t # 546
v 0 5
v 1 2
v 2 2
v 3 2
v 4 3
v 5 2
v 6 3
v 7 2
v 8 2
v 9 2
v 10 2
v 11 2
v 12 2
v 13 2
v 14 2
v 15 2
v 16 2
v 17 2
e 0 1 2
e 1 2 5
e 1 3 5
e 2 4 5
e 2 5 5
e 3 6 3
e 3 7 5
e 4 8 5
e 5 9 5
e 5 10 5
e 7 11 5
e 7 8 5
e 8 12 5
e 9 13 5
e 10 14 5
e 11 15 5
e 12 16 5
e 13 17 5
e 14 17 5
e 15 16 5

t # 547
v 0 3
v 1 2
v 2 2
v 3 2
v 4 2
v 5 2
v 6 2
v 7 3
v 8 2
v 9 2
v 10 3
v 11 2
v 12 2
v 13 3
v 14 2
v 15 2
v 16 2
v 17 2
v 18 2
v 19 3
v 20 2
v 21 2
v 22 2
e 0 1 2
e 0 2 2
e 2 3 5
e 2 4 5
e 3 5 5
e 3 6 5
e 4 7 2
e 4 8 5
e 5 9 5
e 6 10 5
e 6 11 5
e 7 12 2
e 8 13 2
e 8 9 5
e 10 14 5
e 11 15 5
e 13 16 2
e 14 17 5
e 14 18 5
e 15 19 3
e 15 17 5
e 17 20 5
e 18 21 5
e 20 22 5
e 21 22 5

t # 548
v 0 5
v 1 2
v 2 2
v 3 2
v 4 2
v 5 2
v 6 3
v 7 3
v 8 2
v 9 2
v 10 2
v 11 2
v 12 5
v 13 2
v 14 2
v 15 2
v 16 3
v 17 3
e 0 1 2
e 0 2 2
e 1 3 2
e 1 4 2
e 2 5 2
e 3 6 3
e 3 7 2
e 5 8 2
e 8 9 2
e 9 10 2
e 10 11 2
e 11 12 2
e 12 13 2
e 13 14 2
e 13 15 2
e 14 16 3
e 14 17 2

t # 549
v 0 6
v 1 3
v 2 3
v 3 3
v 4 2
v 5 2
v 6 2
v 7 2
v 8 5
v 9 2
v 10 2
v 11 2
v 12 5
v 13 6
v 14 2
v 15 2
v 16 2
v 17 2
v 18 2
v 19 2
e 0 1 3
e 0 2 3
e 0 3 2
e 0 4 2
e 4 5 5
e 4 6 5
e 5 7 5
e 6 8 2
e 6 9 5
e 7 10 5
e 7 11 5
e 9 11 5
e 10 12 5
e 10 13 5
e 12 14 5
e 13 15 5
e 14 16 5
e 14 15 5
e 15 17 5
e 16 18 5
e 17 19 5
e 18 19 5

t # 551
v 0 2
v 1 2
v 2 2
v 3 2
v 4 2
v 5 2
v 6 6
v 7 3
v 8 2
v 9 3
v 10 3
v 11 3
v 12 2
v 13 2
v 14 2
